"chem_mix                      trifluoroiodomethane
nbp_deg_c                                   -21.78
temp_c                                       42.97
serious_impact_distance_m                   134.21
serious_impact_area_m2                    23658.09
moderate_impact_distance_m                  570.89
moderate_impact_area_m2                  126894.04
Name: 0, dtype: object",moderate,storage_mass_kg,10000000,2.470356145012243,trifluoroiodomethane
"chem_mix                      trifluoroiodomethane
nbp_deg_c                                   -21.78
temp_c                                       42.97
serious_impact_distance_m                   134.21
serious_impact_area_m2                    23658.09
moderate_impact_distance_m                  570.89
moderate_impact_area_m2                  126894.04
Name: 0, dtype: object",moderate,storage_mass_kg,10,46.97431107895932,trifluoroiodomethane
"chem_mix                      trifluoroiodomethane
nbp_deg_c                                   -21.78
temp_c                                       42.97
serious_impact_distance_m                   134.21
serious_impact_area_m2                    23658.09
moderate_impact_distance_m                  570.89
moderate_impact_area_m2                  126894.04
Name: 0, dtype: object",moderate,storage_mass_kg,10000000,2.470356145012243,trifluoroiodomethane
"chem_mix                      trifluoroiodomethane
nbp_deg_c                                   -21.78
temp_c                                       42.97
serious_impact_distance_m                   134.21
serious_impact_area_m2                    23658.09
moderate_impact_distance_m                  570.89
moderate_impact_area_m2                  126894.04
Name: 0, dtype: object",moderate,pressure_psig,0.1,151.38986205348914,trifluoroiodomethane
"chem_mix                      trifluoroiodomethane
nbp_deg_c                                   -21.78
temp_c                                       42.97
serious_impact_distance_m                   134.21
serious_impact_area_m2                    23658.09
moderate_impact_distance_m                  570.89
moderate_impact_area_m2                  126894.04
Name: 0, dtype: object",moderate,pressure_psig,1000,261.8148548922485,trifluoroiodomethane
"chem_mix                      trifluoroiodomethane
nbp_deg_c                                   -21.78
temp_c                                       42.97
serious_impact_distance_m                   134.21
serious_impact_area_m2                    23658.09
moderate_impact_distance_m                  570.89
moderate_impact_area_m2                  126894.04
Name: 0, dtype: object",moderate,release_elevation_m,0,354.0374678653289,trifluoroiodomethane
"chem_mix                      trifluoroiodomethane
nbp_deg_c                                   -21.78
temp_c                                       42.97
serious_impact_distance_m                   134.21
serious_impact_area_m2                    23658.09
moderate_impact_distance_m                  570.89
moderate_impact_area_m2                  126894.04
Name: 0, dtype: object",moderate,release_elevation_m,20,64.36585321400996,trifluoroiodomethane
"chem_mix                      trifluoroiodomethane
nbp_deg_c                                   -21.78
temp_c                                       42.97
serious_impact_distance_m                   134.21
serious_impact_area_m2                    23658.09
moderate_impact_distance_m                  570.89
moderate_impact_area_m2                  126894.04
Name: 0, dtype: object",moderate,max_hole_size_in,0.1,16.595437776592604,trifluoroiodomethane
"chem_mix                      trifluoroiodomethane
nbp_deg_c                                   -21.78
temp_c                                       42.97
serious_impact_distance_m                   134.21
serious_impact_area_m2                    23658.09
moderate_impact_distance_m                  570.89
moderate_impact_area_m2                  126894.04
Name: 0, dtype: object",moderate,max_hole_size_in,50,408.3128745091481,trifluoroiodomethane
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,storage_mass_kg,10,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,storage_mass_kg,10000000,677.2876754742449,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,storage_mass_kg,10,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,storage_mass_kg,10000000,677.2876754742449,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,pressure_psig,0.1,66.27497621272826,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,pressure_psig,1000,68.26885882967727,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,pressure_psig,1999.9,67.19951688312867,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,pressure_psig,0.1,66.27497621272826,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,pressure_psig,1000,68.26885882967727,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,pressure_psig,1999.9,67.19951688312867,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,release_elevation_m,0,68.28720304494465,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,release_elevation_m,20,197.34342540938135,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,max_hole_size_in,0.1,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,max_hole_size_in,50,68.27209848955965,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,max_hole_size_in,0.1,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",serious,max_hole_size_in,50,68.27209848955965,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,storage_mass_kg,10,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,storage_mass_kg,10000000,21.508806758406905,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,storage_mass_kg,10,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,storage_mass_kg,10000000,21.508806758406905,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,pressure_psig,0.1,424.2171047631173,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,pressure_psig,1000,334.53453846637865,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,pressure_psig,1999.9,407.4212048089859,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,pressure_psig,0.1,424.2171047631173,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,pressure_psig,1000,334.53453846637865,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,pressure_psig,1999.9,407.4212048089859,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,release_elevation_m,0,334.5437105740123,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,release_elevation_m,20,472.42807483483483,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,release_elevation_m,-20,334.5437105740123,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,release_elevation_m,-400,334.5437105740123,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,release_elevation_m,0,334.5437105740123,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,release_elevation_m,20,472.42807483483483,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 1, dtype: object",moderate,release_elevation_m,-20,334.5437105740123,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,storage_mass_kg,10,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,storage_mass_kg,10000000,677.2876754742449,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,storage_mass_kg,10,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,storage_mass_kg,10000000,677.2876754742449,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,pressure_psig,0.1,66.27497621272826,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,pressure_psig,1000,68.26885882967727,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,pressure_psig,1999.9,67.19951688312867,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,storage_mass_kg,10,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,storage_mass_kg,10000000,677.2876754742449,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,storage_mass_kg,10,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,storage_mass_kg,10000000,677.2876754742449,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,pressure_psig,0.1,66.27497621272826,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,pressure_psig,1000,68.26885882967727,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,pressure_psig,1999.9,67.19951688312867,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,pressure_psig,0.1,66.27497621272826,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,pressure_psig,1000,68.26885882967727,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,pressure_psig,1999.9,67.19951688312867,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,release_elevation_m,0,68.28720304494465,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,release_elevation_m,20,197.34342540938135,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,max_hole_size_in,0.1,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,max_hole_size_in,50,68.27209848955965,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,max_hole_size_in,0.1,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",serious,max_hole_size_in,50,68.27209848955965,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",moderate,storage_mass_kg,10,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",moderate,storage_mass_kg,10000000,21.508806758406905,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",moderate,storage_mass_kg,10,,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",moderate,storage_mass_kg,10000000,21.508806758406905,acetaldehyde
"chem_mix                      acetaldehyde
nbp_deg_c                             21.0
temp_c                                21.0
serious_impact_distance_m            98.39
serious_impact_area_m2            20310.78
moderate_impact_distance_m          449.64
moderate_impact_area_m2          122481.04
Name: 0, dtype: object",moderate,pressure_psig,0.1,424.2171047631173,acetaldehyde
